company_name,phone,phone_normalized,email,website,city,created_at,search_id
Nanak Group Australia,+61 2 9059 4111,61290594111,admin@nanakgroup.com.au,http://nanakgroup.com.au/,Bella Vista,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Roaming Wild Campers (Campervan Conversions),+61 492 832 861,61492832861,info@roamingwildcampers.com.au,https://roamingwildcampers.com.au/,Mudgee,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
PERGOLUX PTY LTD,+61 2 9098 4751,61290984751,customerservice@pergolux.au,http://pergolux.au/,Ingleburn,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
MJS Construction Group,+61 3 9570 1826,61395701826,info@mjsconstructiongroup.com.au,https://mjsconstructiongroup.com.au/?utm_source=local&utm_medium=organic&utm_content=gmb,Bentleigh East,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
5AB HOMES - FABulously BUILT | Custom Home Builder,+61 1300 000 522,611300000522,info@5abhomes.com.au,https://www.5abhomes.com.au/,Craigieburn,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Firstyle Homes,+61 2 9731 9600,61297319600,info@firstyle.com.au,http://firstyle.com.au/,Liverpool,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Ravida Homes - Luxury / Custom Home Builders Melbourne,+61 3 9821 0244,61398210244,info@ravida.com.au,https://ravida.com.au/?utm_source=google%20business%20profile&utm_medium=organic&utm_campaign=Google%20Business%20Profile,Malvern,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Melbourne Homes of Distinction Pty. Ltd.,+61 3 9830 6568,61398306568,admin@melbournehomesofdistinction.com.au,http://www.melbournehomesofdistinction.com.au/,Camberwell,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Verde Homes,+61 417 059 865,61417059865,contactus@verdehomes.com.au,https://www.verdehomes.com.au/,Hawthorn,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
New Build Co,+61 3 4700 2146,61347002146,accounts@newbuildco.com.au,http://www.newbuildco.com.au/,Keilor East,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Varcon Group - Custom Home Builders Melbourne,+61 3 9318 6100,61393186100,sales@varcon.com.au,https://www.varcon.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button,Caroline Springs,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Luxe Haven Homes,+61 3 9015 8686,61390158686,info@luxehavenhomes.com.au,http://www.luxehavenhomes.com.au/,Laverton North,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Arli Homes,+61 1800 955 827,611800955827,hello@arli.com.au,https://www.arlihomes.com.au/,Port Melbourne,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Harrington Homes Horsham,+61 3 5382 4400,61353824400,sales@harringtonhomes.com.au,https://www.harringtonhomes.com.au/,Horsham,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Marton Custom Builders - Home Builder Melbourne,+61 1300 243 912,611300243912,alex@martonbuilders.com.au,https://www.martonbuilders.com.au/home,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Oakwood Homes Australia,+61 3 7018 1638,61370181638,info@oakwoodhomes.com.au,http://oakwoodhomes.com.au/,Warrnambool,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Modern Concrete Homes,+61 409 530 013,61409530013,info@modernconcretehomes.com.au,https://modernconcretehomes.com.au/,Warrnambool,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
IB Design AND Construct,+61 3 9646 2222,61396462222,info@konstruktion.com,https://ibhomes.com.au/,South Melbourne,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Casabella Built - Custom Home Builder Melbourne,+61 3 9052 4430,61390524430,customer@casabellabuilt.com.au,https://casabellabuilt.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,Brighton,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Shri Homes - Custom Builders Melbourne,+61 401 383 404,61401383404,info@shrihomes.com.au,https://www.shrihomes.com.au/,Truganina,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Orchid Homes,+61 403 772 755,61403772755,info@orchidhomes.com.au,https://orchidhomes.com.au/,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Carmel Homes,+61 1300 792 829,611300792829,myhome@carmelhomes.com.au,http://www.carmelhomes.com.au/,Camberwell,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Luxury Built,+61 477 757 773,61477757773,info@luxurybuilt.com.au,http://www.luxurybuilt.com.au/,Truganina,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Symmetric Homes,+61 3 9676 2409,61396762409,info@symmetrichomes.com.au,http://symmetrichomes.com.au/,Port Melbourne,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
EVO Homes Victoria,+61 451 493 363,61451493363,sales@evohomesvictoria.com,https://evohomesvictoria.com/,Melbourne,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Housespec Builders Melbourne,+61 458 279 872,61458279872,richard@housespec.com.au,https://www.housespec.com.au/,Mitcham,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Boutique Homes,+61 3 9674 4500,61396744500,warranty@abngroup.com.au,https://www.boutiquehomes.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-headquarters,Docklands,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
edition,+61 3 9347 1552,61393471552,info@byedition.com.au,https://www.byedition.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,Melbourne,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
ARCH10 - Custom Home Builders Melbourne,+61 3 9569 4305,61395694305,info@arch10.com.au,https://www.arch10.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Chadstone,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Set In Steel Pty Ltd,+61 2 4244 2208,61242442208,enquiries@setinsteel.com.au,http://www.setinsteel.com.au/,Unanderra,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
APC Build,+61 3 9645 9000,61396459000,hello@apcbuild.com.au,https://www.apcbuild.com.au/,South Melbourne,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Solomon Homes,+61 2 8866 5327,61288665327,sales@solomonhomes.com.au,http://solomonhomes.com.au/,Kellyville,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
"SteelChief & Col Western Sheds: Garden Sheds, Aviaries, Chicken Coops & Cubbies",+61 2 4632 4222,61246324222,contact@steelchief.com.au,https://www.steelchief.com.au/?utm_source=source&utm_medium=medium&utm_campaign=gmb-gregory-hills,Gregory Hills,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
P & D Kay Constructions,+61 422 629 168,61422629168,info@pdkayconstructions.com.au,http://www.pdkayconstructions.com.au/,East Maitland,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Lloyds Building & Development Pty Ltd,+61 1800 455 693,611800455693,info@lloydsbuilding.com.au,http://www.lloydsbuilding.com.au/,Cronulla,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Kooshk Bespoke Builder,+61 405 144 128,61405144128,info@kooshk.com.au,http://www.kooshk.com.au/,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Betacon Construction,+61 1300 085 679,611300085679,info@betacongroup.com.au,https://www.betaconconstruction.com.au/,Ryde,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Icon Homes | Luxury Custom Home Builders Sydney,+61 2 9938 5488,61299385488,admin@iconhomes.com.au,https://iconhomes.com.au/?utm_source=gbp&utm_medium=organic&utm_content=profile,St Leonards,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Addbuild Master Builders,+61 2 8765 1555,61287651555,info@addbuild.com.au,https://www.addbuild.com.au/,Rhodes,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
iDREAM Property,+61 1300 477 551,611300477551,info@idreamproperty.com.au,http://idreamproperty.com.au/,Rouse Hill,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Oakmont Projects,+61 424 413 561,61424413561,info@oakmontprojects.com.au,http://www.oakmontprojects.com.au/,Dee Why,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
J Group Projects,+61 2 9918 0737,61299180737,info@jgroupprojects.com,https://www.jgroupprojects.com/,Avalon Beach,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Kassis Homes,+61 416 046 890,61416046890,jesse@kassishomes.com,http://kassishomes.com/,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
"DREAM CON - Your Dreams, Our Blueprint",+61 423 333 007,61423333007,Rob@dreamcon.com.au,http://dreamcon.com.au/,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Hi Craft Home Improvements,+61 1300 659 276,611300659276,sales@hicraft.com.au,https://hicraft.com.au/,Emu Plains,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Fox Wardrobes and Cabinetry,+61 2 9971 8802,61299718802,moneyfox@foxwardrobes.com.au,http://foxwardrobes.com.au/,Warriewood,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
BuiltPro | Home Renovation & Extensions,+61 416 033 344,61416033344,carlos@builtpro.com.au,http://www.builtpro.com.au/,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
CSB Homes,+61 2 9607 9775,61296079775,sales@csbhomes.com.au,https://csbhomes.com.au/,Prestons,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Merino Construction Pty Ltd,+61 413 776 261,61413776261,erik@merinoconstruction.com,http://www.merinoconstruction.com.au/,Somersby,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Provincial Homes,+61 2 9894 5200,61298945200,Sales@provincialhomes.com.au,https://www.provincialhomes.com.au/,Castle Hill,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Landmark Trades - Electrical,+61 405 091 456,61405091456,hello@landmarkelectric.com.au,https://www.landmarkelectric.com.au/?utm_source=gmb&utm_medium=organic,,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
"DTM Homes, Concrete & Excavation",+61 437 669 945,61437669945,admin@dtmqc.com.au,https://dtmqc.com.au/,Bringelly,2026-05-16T12:44:54.625798,4db30173-365e-4700-9a4c-b01d36cfaa0f
Allaro Homes Cairns,+61 7 4031 0022,61740310022,cairns@allarohomes.com.au,https://allarohomes.com.au/,Bungalow,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
Fergus Builders,+61 7 4942 2544,61749422544,enquiries@fergusbuilders.com.au,https://fergusbuilders.com.au/,Glenella,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
VC Homes,+61 422 895 995,61422895995,bill@vchomes.com.au,http://www.vchomes.com.au/,Docklands,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
Neater Homes,+61 7 4055 2500,61740552500,sales@neater.com.au,http://www.neaterhomesnq.com.au/,Cairns City,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
CultivArt Landscape Design,+61 414 865 747,61414865747,Janine@cultivart.com.au,http://www.cultivart.com.au/,,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
Nostra Homes,+61 3 8331 3500,61383313500,privacy@denniscorp.com.au,http://nostrahomes.com.au/,Docklands,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
Grady Homes,+61 7 4795 0900,61747950900,info@gradyhomes.com.au,https://www.gradyhomes.com.au/,Garbutt,2026-05-15T15:11:51.128674,188f20e4-afd9-4039-80db-757ab69972a1
